supplier_name,address,country,state,city,postal_code,owner_company
ALLIANCE STITCHES LIMITED,"PLOT NO:36-39,, DEPZ, GANOKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
ALLIANCE STITCHES LIMITED,"PLOT NO: 127, DEPZ (OLD), GANAKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
ALLIANCE STITCHES LIMITED,"NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
ALLIANCE STITCHES LIMITED,"MINWEI VILLAGE, YINONGTOWN, XIAOSHAN DIST., 311247, HANGZHOU",China,Zhejiang,Hangzhou,311247.0,H&M
STAR EXPORTS,"NO. 7/6, MGR NEDUNCHALAI, NAGALKENI, CHROMEPET, 600044, CHENNAI",India,Tamil Nadu,Chennai,600044.0,H&M
HAMS GARMENTS LTD.,"GILARCHALA, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SREEPUR ROAD, DAKKHIN VANGNAHATI,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"BOHERACHALA GILABERAEED, KEWA,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SOUTH VANGAHATI, BOIRAGIRCHALA, SREEPUR,, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SARDAGONJ ROAD, SARDAGONJ, KASHIMPUR, 1349, GAZIPUR",Bangladesh,Dhaka,Gazipur,1349.0,H&M
HAMS GARMENTS LTD.,"NAYAPARA, KASHIMPUR, 1701, GAZIPUR",Bangladesh,Dhaka,Gazipur,1701.0,H&M
HAMS GARMENTS LTD.,"DAKKHIN, VANGNAHATI, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
ARTISTIC FABRIC MILLS,"PLOT # 472, PEH LANDHI, BIN QASIM , TOWN, 75160, KARACHI",Pakistan,Sindh,Karachi,75160.0,H&M
ZHEJIANG XINAO TEXTILES INC.,"BARA RANGAMATIA, HAN COMPLEX, ZIRABO, 1340, SAVAR",Bangladesh,Dhaka,Savar,1340.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","DONGFANGQIAO VILLAGE, XIBEI TOWN,  XISHAN DISTRICT, 214193, WUXI",China,Jiangsu,Wuxi,214193.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.118 XINLUO ROAD,, XINTANG INDUSTRIAL ZONE, XIAOSHAN, 311201, HANGZHOU",China,Zhejiang,Hangzhou,311201.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.69 YANGZHOU ROAD, ECONOMIC DEVELOPMENT ZONE, JIANGYAN,, 225500, TAIZHOU",China,Jiangsu,Taizhou,225500.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"BINHAI INDUSTRIAL ZONE, SHAOXING, 312000",China,Zhejiang,Shaoxing,312000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"MINWEI VILLAGE, YINONGTOWN, XIAOSHAN DIST., 311247, HANGZHOU",China,Zhejiang,Hangzhou,311247.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"LIAN XING VILLAGE DONGGUAN STREET, SHANGYU DISTRICT, 343321, SHAOXING",China,Zhejiang,Shaoxing,343321.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"TEXTILE ZONE,XIXIASHU TOWN, XINBEI DISTRICT, 213144, CHANGZHOU",China,Zhejiang,Hangzhou,213144.0,H&M
"SHAOXING DAFA CLOTH TRADE CO., LTD.","1069 BINHONG ROAD, MA'AN STREET, KEQIAO DISTRICT, 312000, SHAOXING",China,Zhejiang,Shaoxing,1069.0,H&M
AYYILDIZ DOKUMA KUMAS PAZ. SAN. VE TIC. A.S.,"VELIKOY ORGANIZE SANAYI BOLGESI,  ORGANIZE SANAYI BULVARI NO:88/1, CERKEZKOY, 59500, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59500.0,H&M
BOTAS NEHIR TEKSTIL ISLETMELERI  ANONIM SIRKETI.,"FATIH BULVARI, ORGANIZE SANAYI BOLGESI NO:37, CERKEZKOY, 59500, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59500.0,H&M
EUROTEX TEKSTIL SAN. VE TIC. A.S.,"SEYMEN MAH. ISTANBUL CAD., NO:268 A-B-C-D, CORLU, 59850, TEKIRDAG",Turkey,Istanbul,Istanbul,59850.0,H&M
DEKKO DESIGNS LIMITED,"EAST NORSHINGHOPUR, ASHULIA, SAVAR, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
DEKKO DESIGNS LIMITED,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
DEKKO DESIGNS LIMITED,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
DEKKO DESIGNS LIMITED,"MINWEI VILLAGE, YINONGTOWN, XIAOSHAN DIST., 311247, HANGZHOU",China,Zhejiang,Hangzhou,311247.0,H&M
DEKKO DESIGNS LIMITED,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
GUNOZ TEKSTIL VE KIMYA ISLETMELERI,"226 SK., VELIMESE ORGANIZE SANAYI, BOLGESI MAH. NO: 12/1 ERGENE , 59930, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59930.0,H&M
GUNOZ TEKSTIL VE KIMYA ISLETMELERI,"ISMETPASA OSB MAH. , 2. SOKAK, NO:5/4, KAPAKLI, 59500, TEKIRDAG",Turkey,Tekirdağ,Kapaklı,59500.0,H&M
HAMLE TEKSTIL TIC SAN LTD STI,"1575 SOK, AKCABURGAZ MEVKI ALKOP SAN SITESI, C4 BLOK NO:1-4 ESENYURT, 34510, ISTANBUL",Turkey,Istanbul,Istanbul,1575.0,H&M
HAMLE TEKSTIL TIC SAN LTD STI,"CERKEZKOY ORGANIZE SANAYI BOLGESI, 2.CADDE,NO:9, GAZI OSMAN PASA M. CERKEZKOY, 59500, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59500.0,H&M
ALMODO ALTUNLAR TEKS SAN VE TIC. A.S,"C.O.S.B. KARAAGAC MAH.,  6. SOK. NO:5 , KAPAKLI, 59500, TEKIRDAG",Turkey,Tekirdağ,Kapaklı,59500.0,H&M
ORKUM TEKSTIL SAN.TIC.AS.,"ULAS OSB MAH, 216 SOKAK NO:9, ERGENE  2 OSB ERGENE, 59870, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59870.0,H&M
GUANGZHOU EASTERNPROFIT FASHION ACCESSORIES LTD.,"ROOM 202 NO.16 NANZHIWEI HEDONG LIWAN DISTRICT, GUANGZHOU, 510000, GUANGZHOU",China,Guangdong,Guangzhou,510000.0,H&M
AKH KNITTING & DYEING LTD.,"92,PHULBARIA, TETULJHORA, SAVAR, 1347, DHAKA",Bangladesh,Dhaka,Dhaka,1347.0,H&M
AKH KNITTING & DYEING LTD.,"BHABANIPUR, ,KASEMPUR, 1212, GAZIPUR",Bangladesh,Dhaka,Gazipur,1212.0,H&M
"HYUNJIN APPAREL CO., LTD.","NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"HYUNJIN APPAREL CO., LTD.","NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
"HYUNJIN APPAREL CO., LTD.","D-100 KARAYOLU NO : 45/1, ERGENE 2 OSB, 59930, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59930.0,H&M
"HYUNJIN APPAREL CO., LTD.","NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"VAKIFLAR OSB MAH., 3 SK NO:4 ,  1 O.S.B /ERGENE , 59930, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59930.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"ISMETPASA OSB MAH. , 2. SOKAK, NO:5/4, KAPAKLI, 59500, TEKIRDAG",Turkey,Tekirdağ,Kapaklı,59500.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"FATIH BULVARI, ORGANIZE SANAYI BOLGESI NO:37, CERKEZKOY, 59500, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59500.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"AKCABURGAZ MAH.3135. SOKAK, NO 6, ESENYURT, 34522, ISTANBUL",Turkey,Istanbul,Istanbul,3135.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"BAGLAR MAH.59.SOKAK NO:11, GUNESLI, BAGCILAR , 34212, ISTANBUL",Turkey,Istanbul,Istanbul,34212.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"VELIMESE OSB MAH. BARAJ YOLU MEVKII, 233.SOK. NO:44/1 ERGENE  , 59980, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59980.0,H&M
SPOT TEKSTIL SAN VE TIC A.S.,"SANAYI MAH  1674 SOK, TEKSTIL YIKAMACILAR SANAYI SITESI, NO:89 ESENYURT, 34538, ISTANBUL",Turkey,Istanbul,Istanbul,1674.0,H&M
BHARTIYA INTERNATIONAL LTD.,"NO. 56/7, NALLAMBAKKAM VILLAGE, 600048, CHENNAI",India,Tamil Nadu,Chennai,600048.0,H&M
"NINGBO MH DRAWNWORK CO.,LTD","5988 XINGBIN ROAD, , BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312030, SHAOXING",China,Zhejiang,Shaoxing,5988.0,H&M
"NINGBO MH DRAWNWORK CO.,LTD","SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"NINGBO MH DRAWNWORK CO.,LTD","NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
"DONGGUAN TAIMENG ACCESSORIES CO., LTD.","SANFLAG ROAD, SHAHUKOU, CHANGPING, 523557, DONGGUAN",China,Guangdong,Dongguan,523557.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","NANJING ROAD, AIYUAN TOWN, SIYANG COUNTY, 223715, SUQIAN",China,Jiangsu,Nanjing,223715.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","NO.20 KAIYUAN ROAD, DATANG INDUSTRIAL PARK, SANSHUI DISTRICT, 528143, FOSHAN",China,Guangdong,Foshan,528143.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","25 FUTANG RD., TANGQI TOWN, YUHANG DISTRICT, 311106, HANGZHOU",China,Zhejiang,Hangzhou,311106.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","BIANSHAZUI, GUANTIAN, SHANJIANG TOWN, XINHUI DISTRICT,, SHANJIANG TOWN, XINHUI DISTRICT,, 529142, JIANGMEN",China,Guangdong,Jiangmen,529142.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","NO.67 BINZHONG ROAD, BINHAI INDUSTRIAL ZONE, 312400, SHAOXING",China,Zhejiang,Shaoxing,312400.0,H&M
"VISIONLAND CO.,LTD.","NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
"VISIONLAND CO.,LTD.","5988 XINGBIN ROAD, , BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312030, SHAOXING",China,Zhejiang,Shaoxing,5988.0,H&M
"VISIONLAND CO.,LTD.","HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
"VISIONLAND CO.,LTD.","DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
"VISIONLAND CO.,LTD.","NO.2 TANGWANG RD, TANGQI TOWN, YUHANG DISTRICT, 311106, HANGZHOU",China,Zhejiang,Hangzhou,311106.0,H&M
"VISIONLAND CO.,LTD.","BINHAI INDUSTRIAL ZONE, SHAOXING, 312000",China,Zhejiang,Shaoxing,312000.0,H&M
"HUZHOU STYLE JINGCHENG TEXTILE CO., LTD.","HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
"HUZHOU STYLE JINGCHENG TEXTILE CO., LTD.","NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
"WUXI HENGNUO TEXTILE TECHNOLOGY  CO., LTD","NO.1688 ZHENGHAI ROAD, BINHAI INDUSTRIAL ZONE, SHAOXING, 312072, SHAOXING",China,Zhejiang,Shaoxing,1688.0,H&M
SHASHA DENIMS LTD,"184-194,277, DEPZ, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
MEGHNA KNIT COMPOSITE LTD,"GILARCHALA, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
MEGHNA KNIT COMPOSITE LTD,"JAMGARA, ASHULIA, SAVAR, 1340, DHAKA",Bangladesh,Dhaka,Dhaka,1340.0,H&M
MEGHNA KNIT COMPOSITE LTD,"SREEPUR ROAD, DAKKHIN VANGNAHATI,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
MEGHNA KNIT COMPOSITE LTD,"BOHERACHALA GILABERAEED, KEWA,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
MEGHNA KNIT COMPOSITE LTD,"KABIRPUR, ASHULIA, SAVAR, 1340, DHAKA",Bangladesh,Dhaka,Dhaka,1340.0,H&M
MEGHNA KNIT COMPOSITE LTD,"NAYAPARA, KASHIMPUR, 1701, GAZIPUR",Bangladesh,Dhaka,Gazipur,1701.0,H&M
MEGHNA KNIT COMPOSITE LTD,"SOUTH VANGAHATI, BOIRAGIRCHALA, SREEPUR,, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
MEGHNA KNIT COMPOSITE LTD,"SARDAGONJ ROAD, SARDAGONJ, KASHIMPUR, 1349, GAZIPUR",Bangladesh,Dhaka,Gazipur,1349.0,H&M
MEGHNA KNIT COMPOSITE LTD,"NORSHINGHOPUR, ZIRABO, IYARPUR, ASHULIA, 1221, DHAKA",Bangladesh,Dhaka,Dhaka,1221.0,H&M
MEGHNA KNIT COMPOSITE LTD,"DHANUA, NAYANPOR, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
MEGHNA KNIT COMPOSITE LTD,"GILAR CHALA, SRIPUR, 1741, GAZIPUR",Bangladesh,Dhaka,Gazipur,1741.0,H&M
MEGHNA KNIT COMPOSITE LTD,"NISHCHINTAPUR, ZIRABO, ASHULIA, SAVAR, DHAKA, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
MEGHNA KNIT COMPOSITE LTD,"318 KHA PARA ROAD, TILARGHATI, AUCHPARA, TONGI-1712, 1712, GAZIPUR",Bangladesh,Dhaka,Gazipur,1712.0,H&M
MEGHNA KNIT COMPOSITE LTD,"44 GAZIPURA, REDWAN COMPLEX, TONGI, 1700, GAZIPUR",Bangladesh,Dhaka,Gazipur,1700.0,H&M
MEGHNA KNIT COMPOSITE LTD,"BANGABANDHU ROAD, TONGABARI, ASHULIA, SAVAR, 1340, DHAKA",Bangladesh,Dhaka,Dhaka,1340.0,H&M
MEGHNA KNIT COMPOSITE LTD,"SHIRIRCHALA, BHABANIPUR, GAZIPUR SADAR, GAZIPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
STERLING DENIMS LTD,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
STERLING DENIMS LTD,"BERON, EARPUR UNION,, ASHULIA, SAVAR, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
STERLING DENIMS LTD,"SHI-140/1 CHANDPARA, 1704, GAZIPUR",Bangladesh,Dhaka,Gazipur,1704.0,H&M
STERLING DENIMS LTD,"DHANIA, NAYARHAT, SAVAR, 1350, DHAKA",Bangladesh,Dhaka,Dhaka,1350.0,H&M
STERLING DENIMS LTD,"NISHCHINTAPUR, ZIRABO, ASHULIA, SAVAR, DHAKA, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
STERLING DENIMS LTD,"PAGAR, TONGI, 1710, GAZIPUR",Bangladesh,Dhaka,Gazipur,1710.0,H&M
STERLING DENIMS LTD,"BARON, EARPUR UNION,ASHULIA, SAVER, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
STERLING DENIMS LTD,"GILAR CHALA, SRIPUR, 1741, GAZIPUR",Bangladesh,Dhaka,Gazipur,1741.0,H&M
STERLING DENIMS LTD,"DEPZ ROAD, PLOT # 93-96, 98-100, 109-112, SOUTH CHINA BDFL, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
STERLING DENIMS LTD,"SHIRIR CHALA, P.O. BHABANIPUR, PS. JAYDEVPUR, 1704, GAZIPUR",Bangladesh,Dhaka,Gazipur,1704.0,H&M
STERLING DENIMS LTD,"NO.20 KAIYUAN ROAD, DATANG INDUSTRIAL PARK, SANSHUI DISTRICT, 528143, FOSHAN",China,Guangdong,Foshan,528143.0,H&M
STERLING DENIMS LTD,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
STERLING DENIMS LTD,"BHABANIPUR, ,KASEMPUR, 1212, GAZIPUR",Bangladesh,Dhaka,Gazipur,1212.0,H&M
STERLING DENIMS LTD,"NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
STERLING DENIMS LTD,"BANGABANDHU ROAD, TONGABARI, ASHULIA , SAVAR, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
STERLING DENIMS LTD,"VAWAL, MIRZAPUR, 1741, GAZIPUR",Bangladesh,Dhaka,Gazipur,1741.0,H&M
STERLING DENIMS LTD,"PLOT # 10,11,14,15&104 DEH KHANTO TAPPO, LANDHI BIN QASIM, 75160, KARACHI",Pakistan,Sindh,Karachi,75160.0,H&M
STERLING DENIMS LTD,"184-194,277, DEPZ, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
STERLING DENIMS LTD,"MAWNA, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
STERLING DENIMS LTD,"SURVEY NO. 54 - 55 (KOHI GOTH) DEH LANDHI,, BIN QASIM TOWN, 75160, KARACHI",Pakistan,Sindh,Karachi,75160.0,H&M
STERLING DENIMS LTD,"MAWNA, SREEPUR, GAZIPUR, BANGLADESH, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
STERLING DENIMS LTD,"ASHULIA ROAD, HOLDING NO: 83, BLOCK - D,WARD NO: 3, DHOUR, NISHATNAGAR, TURAG, 1711, DHAKA",Bangladesh,Dhaka,Dhaka,1711.0,H&M
STERLING DENIMS LTD,"DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
STERLING DENIMS LTD,"BAHADURPUR,JANGALIAPARA(BANGLABAZAR, MIRZAPUR, JOYDEVPUR,GAZIPUR., 1703, GAZIPUR",Bangladesh,Dhaka,Gazipur,1703.0,H&M
STERLING DENIMS LTD,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
STERLING DENIMS LTD,"KARARDI,SHIBPUR, DHAKA, BANGLADESH, 1620, NARSINGDI",Bangladesh,Dhaka,Dhaka,1620.0,H&M
STERLING DENIMS LTD,"BERAIDER CHALA; P.O: GILABERAID; P.S.:SRIPUR, GAZIPUR, 1742, GAZIPUR",Bangladesh,Dhaka,Gazipur,1742.0,H&M
STERLING DENIMS LTD,"NACLASS 306- DEH JOREJI BIN QASIM, 75000, KARACHI",Pakistan,Sindh,Karachi,75000.0,H&M
STERLING DENIMS LTD,"3-KM DEFENCE OFF RAIWIND ROAD, 53700, LAHORE",Pakistan,Punjab,Lahore,53700.0,H&M
"WUJIANG HUHUA TEXTILE CO., LTD.","SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"HANGZHOU JIAYI IMPORT & EXPORT CO., LTD.","ABOUT 280 METERS SOUTHEAST, KEHAI RD AND ZHI ER RD INTERSECTION, KEQIAO DISTRICT, 215228, SHAOXING",China,Zhejiang,Shaoxing,215228.0,H&M
"HANGZHOU JIAYI IMPORT & EXPORT CO., LTD.","NO.165 SOUTH QINGYANG ROAD, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"HANGZHOU JIAYI IMPORT & EXPORT CO., LTD.","NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
"HANGZHOU JIAYI IMPORT & EXPORT CO., LTD.","5988 XINGBIN ROAD, , BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312030, SHAOXING",China,Zhejiang,Shaoxing,5988.0,H&M
"HANGZHOU JIAYI IMPORT & EXPORT CO., LTD.","NORTH ELEVENTH RD., BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
"HAINING TIANYI TEXTILE CO., LTD.","NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
"ZHEJIANG  HUARUI TEXTILE&GARMENT CO.,LTD.","NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"WUXI LIANZHONG TEXTILE CO., LTD.","NO.150, BINHAI 2ND ROAD, HANGZHOU BAY NEW ZONE, CIXI, 324000, NINGBO",China,Zhejiang,Hangzhou,324000.0,H&M
"WUXI LIANZHONG TEXTILE CO., LTD.","NIJIAXIANG VILLAGE ZHOUZHUANG TOWN, JIANGYIN, WUXI, 214423, WUXI",China,Jiangsu,Wuxi,214423.0,H&M
"WUXI LIANZHONG TEXTILE CO., LTD.","DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
"WUXI LIANZHONG TEXTILE CO., LTD.","TEXTILE ZONE,XIXIASHU TOWN, XINBEI DISTRICT, 213144, CHANGZHOU",China,Zhejiang,Hangzhou,213144.0,H&M
TURBO TEKSTIL SAN TIC A.S,"VAKIFLAR OSB MAH., 3 SK NO:4 ,  1 O.S.B /ERGENE , 59930, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59930.0,H&M
"ZHEJIANG GOODSUN SYNTHETIC LEATHER CO., LTD.","NORTH ELEVENTH RD., BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
"ZHEJIANG GOODSUN SYNTHETIC LEATHER CO., LTD.","HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
"ZHEJIANG GOODSUN SYNTHETIC LEATHER CO., LTD.","NORTH OF JIUQI QIUTANG RD., BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,312073.0,H&M
SAIHAM KNIT COMPOSITE LTD.,"GILAR CHALA, SRIPUR, 1741, GAZIPUR",Bangladesh,Dhaka,Gazipur,1741.0,H&M
